action,reward,state,ticker,time 
-1,8.0,3111,RIG,1478053204
1,37.550097581211645,3331,HAL,1478053204
-1,32.512,3331,HES,1478053204
1,86.50658284418839,3331,BEN,1478053207
1,153.29569053111032,3331,BLK,1478053207
-1,-1.6579379199999948,3331,MMC,1478053207
1,86.40409600000001,1331,LM,1478053208
-1,-64.45345423360001,3331,AVB,1478053208
-1,10.642787536103484,3311,BRKB,1478053209
1,128.762368,3331,AXP,1478053210
-1,8.0,3111,EQR,1478053211
-1,39.842313830399995,3331,COF,1478053211
-1,-9.669103812608,3331,BXP,1478053211
1,189.49623209904053,3331,CINF,1478053212
-1,62.8203331584,1331,AFL,1478053212
1,76.4330355794672,3311,AMT,1478053213
1,156.25020018476974,3131,MET,1478053213
1,62.57669077734384,1331,CTL,1478053216
-1,88.0,3111,LVLT,1478053217
-1,-51.217053262807056,3331,T,1478053217
1,-4.892707225600027,3131,CMI,1478053218
-1,83.46236927999999,3111,CAT,1478053219
-1,-31.201734656000006,1111,URI,1478053219
-1,100.75850621116057,3111,NLSN,1478053219
-1,37.48584133286451,3111,SRCL,1478053221
1,40.407043138337436,3331,FDX,1478053221
-1,114.02370655178493,3311,GWW,1478053221
1,88.0,3311,ETN,1478053221
-1,159.711432704,1311,IRM,1478053222
1,5.835775999999996,3131,FAST,1478053223
1,-16.187074969600005,3131,DAL,1478053223
1,-109.96092026880001,3311,HON,1478053223
1,40.5632,3331,BWA,1478053225
1,2.694862274559995,3131,PCLN,1478053225
1,110.5184579584,3131,F,1478053226
1,-7.052800000000005,3331,PVH,1478053227
-1,84.99472939755867,1131,EXPE,1478053228
1,118.90553170503883,3311,DG,1478053228
1,30.9632,3131,TRIP,1478053228
1,44.06926057201153,3331,GPS,1478053229
-1,27.352692338331956,3131,MHK,1478053229
-1,72.64551367475201,3131,KMX,1478053229
-1,26.870743391496816,3331,HBI,1478053230
1,211.3143116931238,3331,WEC,1478053232
-1,55.107209981492886,3111,LNT,1478053233
-1,20.828426239999985,1311,ETR,1478053233
-1,93.56333224423113,1311,XEL,1478053234
1,43.383408428219056,1311,CNP,1478053234
-1,63.347199999999994,1111,MJN,1478053235
1,56.8765538304,1331,EL,1478053235
-1,8.0,1331,MO,1478053235
1,46.1952,3311,CAG,1478053236
1,84.07405277074898,3331,BFB,1478053236
-1,59.042590057299705,3111,KR,1478053236
-1,42.125596161107566,1311,PG,1478053236
-1,6.259332969306918,1331,WMT,1478053237
-1,130.03224897683455,3111,VRTX,1478053238
-1,17.832979929497604,3111,XRAY,1478053239
1,74.62037550121791,3131,AET,1478053241
-1,114.91764400947199,3331,PKI,1478053242
-1,1.9349771254346564,3131,FCX,1478053243
1,120.11107388954761,3331,AVY,1478053243
1,8.0,3331,IFF,1478053244
-1,62.253183644002554,3331,SEE,1478053244
-1,79.2198283264,1311,PX,1478053244
1,80.64,3331,MOS,1478053244
-1,47.04,1311,NTAP,1478053246
-1,113.26032577304447,3111,FFIV,1478053246
1,-20.93063972192256,1311,V,1478053246
1,62.575234356516994,1311,ADBE,1478053247
-1,196.0253493269443,3111,IBM,1478053247
-1,-19.07349766099542,3331,STX,1478053247
-1,75.695616,3111,KLAC,1478053248
-1,171.35359999999997,3311,AKAM,1478053248
-1,43.25320966802422,3111,CTXS,1478053249
1,64.9919164729262,1111,CA,1478053249
1,2.995199999999997,3331,TEL,1478053250
1,67.77352404991998,3131,EOG,1478053251
1,137.81376181271708,1331,VLO,1478053251
-1,30.919910231996624,3111,FTI,1478053252
-1,106.20807167999999,1111,EQT,1478053253
1,166.88896,1131,COG,1478053253
1,57.647616,1111,RRC,1478053254
-1,-58.237317120000014,3111,MMC,1478053256
1,115.208124727296,3131,LM,1478053256
-1,137.02358722263568,3311,PNC,1478053257
1,67.247616,1131,PRU,1478053257
-1,-30.63434696822894,3311,BRKB,1478053257
-1,15.745535999999994,1311,ETFC,1478053258
-1,144.75687056762268,3111,HBAN,1478053258
-1,228.781999572598,3311,EFX,1478053260
-1,-4.9387638292480105,3331,COF,1478053260
1,-44.018997362688005,3131,BXP,1478053260
1,145.31455844902501,3331,MTB,1478053261
1,137.55166474240002,3331,AFL,1478053261
1,102.11319397579047,1331,CTL,1478053265
-1,117.44,3111,LVLT,1478053265
-1,-37.191416578048006,3131,CMI,1478053267
1,139.75674142719998,3311,ITW,1478053269
-1,110.93638013028291,1111,SRCL,1478053269
-1,80.73689506341474,1131,LEG,1478053269
-1,6.000477247313611,3311,FDX,1478053270
1,37.44,3311,ETN,1478053270
1,-44.346112169738255,3131,AAL,1478053270
-1,104.19353600000001,3331,FAST,1478053272
-1,-128.63731712000003,3311,HON,1478053272
-1,78.2406212714496,3311,AMZN,1478053274
1,69.95727546290804,3311,CMG,1478053274
-1,-10.35651497984,3311,PCLN,1478053274
-1,-46.4150552576,3311,F,1478053275
1,88.0,3131,KORS,1478053276
-1,-10.928517120000002,3331,PVH,1478053276
-1,119.46355951804694,1131,EXPE,1478053276
1,88.0,3331,HAR,1478053277
-1,170.78067692672803,1111,HAS,1478053277
-1,186.19948757339338,3311,YUM,1478053278
-1,63.646254184517204,3331,HBI,1478053279
-1,127.17768294400001,3311,LEN,1478053280
-1,127.20270589952,1311,FE,1478053281
-1,189.6687051897607,3111,WEC,1478053281
-1,64.96380927999999,1311,PPL,1478053282
1,-118.59724837694264,3311,NI,1478053282
1,35.228977364992,3311,DPS,1478053284
1,5.870798454682202,3311,CAG,1478053284
1,74.79299030703592,3311,BFB,1478053284
1,60.55266930052301,3311,KR,1478053285
-1,108.85266266237613,3131,WMT,1478053286
1,81.42663839435981,3311,XRAY,1478053287
1,9.472000000000001,1131,BMY,1478053289
-1,8.0,3331,MCK,1478053289
-1,84.9520243036277,3131,SYK,1478053289
-1,57.197056,3111,AET,1478053290
1,154.20379371267185,3331,DVA,1478053290
-1,0.315434598399996,3311,PDCO,1478053290
-1,61.12752672833534,3331,PKI,1478053291
-1,88.0,3111,PFE,1478053291
-1,-18.715251620218773,3111,FCX,1478053292
1,145.6977450228019,3331,AVY,1478053292
-1,0.6399999999999935,3331,IFF,1478053292
-1,14.782801606722245,3331,SEE,1478053293
1,112.512,3331,MOS,1478053293
-1,86.983830634496,3311,OI,1478053294
-1,137.62218353885186,3311,V,1478053295
1,15.066206233734952,1311,ADBE,1478053295
1,41.108485734400006,3331,STX,1478053296
1,116.59519999999999,3311,CTSH,1478053297
-1,-33.0368,1311,CTXS,1478053297
1,89.3952,1111,YHOO,1478053299
-1,-9.408000000000008,3331,TEL,1478053299
-1,88.0,3331,ORCL,1478053299
1,99.64070116392959,3131,EOG,1478053300
1,17.464440672188147,1131,VLO,1478053300
1,82.47359281855972,3111,FTI,1478053300
1,135.410176,3131,NOV,1478053301
-1,15.745535999999994,3311,APC,1478053301
-1,23.126689564566327,3311,MUR,1478053301
1,88.0,1131,HES,1478053302
1,88.0,1331,XEC,1478053303
1,115.7118491195391,3331,BEN,1478053304
-1,88.0,3311,CBG,1478053305
-1,-62.0605929753486,3311,BRKB,1478053306
1,81.25964288,1311,ETFC,1478053307
1,43.7541888,3311,XL,1478053307
1,217.16095476071888,3131,HBAN,1478053307
1,153.31088384,3331,AXP,1478053308
-1,161.32815962388622,3311,EFX,1478053308
-1,8.0,1331,AIZ,1478053309
-1,-70.6132992,3131,BXP,1478053309
1,206.75668424715565,3331,CINF,1478053310
-1,60.916645789696,3311,AMG,1478053310
-1,62.0873107515533,3331,JPM,1478053310
-1,92.57025489306923,1131,CTL,1478053314
1,144.3742260704911,3331,VZ,1478053314
1,35.69441764147198,3131,CMI,1478053316
1,201.68741536028278,3131,RSG,1478053317
1,203.63213596828842,3131,URI,1478053317
1,158.92546994175999,3311,ITW,1478053318
1,173.3459016387185,3311,PNR,1478053318
-1,-7.012459627079238,3111,SRCL,1478053318
1,75.55819796173694,3331,FDX,1478053319
-1,2.995199999999997,3311,ETN,1478053319
1,38.512691085312,3311,COL,1478053319
-1,0.05445145334905277,3131,AAL,1478053319
1,85.80423680000001,3111,PBI,1478053320
-1,106.63439974399999,3311,TXT,1478053321
1,-56.76560983654401,3311,HON,1478053321
-1,-12.752384000000013,3131,JWN,1478053322
1,47.81614657621196,3111,AMZN,1478053323
1,30.6339190341632,3311,PCLN,1478053323
1,88.0,3131,GRMN,1478053323
-1,24.662771353230795,3311,TJX,1478053323
-1,143.3472,3331,BBBY,1478053324
1,10.995199999999997,3311,F,1478053324
1,92.67067635289294,3331,TSCO,1478053324
1,110.9632,1311,VFC,1478053324
1,1.2267481813799321,1111,GM,1478053324
1,37.44,3131,KORS,1478053325
1,34.99775999999999,3331,PVH,1478053325
-1,82.53189650765577,3111,DG,1478053326
-1,67.16046589952,3131,AAP,1478053326
-1,-13.20294400000001,3311,GPC,1478053326
1,117.44,3331,HAR,1478053327
1,62.11762769980555,3331,YUM,1478053327
-1,16.008703682375142,3331,HBI,1478053328
1,-42.130518016,3331,LEN,1478053329
1,181.7943138304,1331,FE,1478053330
1,150.92990999366495,3131,WEC,1478053330
1,161.12990208,1111,PPL,1478053331
-1,-133.0510749696,3311,NI,1478053331
1,0.5631999999999948,3311,MJN,1478053333
1,90.05136737075199,1331,EL,1478053333
-1,-10.753061010800636,3311,DPS,1478053333
-1,58.061023001504246,3331,CAG,1478053333
1,113.24268144116206,3331,BFB,1478053334
1,155.34668294986312,1131,PRGO,1478053337
1,135.47776000000002,1331,BMY,1478053338
-1,73.3225833517163,3311,DVA,1478053339
1,143.3472,3311,REGN,1478053339
1,170.76375854116765,3311,TMO,1478053340
-1,13.792223520935096,3331,PKI,1478053340
-1,38.4,3111,PFE,1478053340
1,-32.96000000000001,3111,FCX,1478053341
1,168.21401562006568,3331,AVY,1478053341
1,47.04,3331,IFF,1478053341
-1,50.50483799088451,3131,NUE,1478053342
-1,29.713448927232,1311,PX,1478053342
-1,8.965113446399997,3111,NTAP,1478053344
1,88.0,3131,JNPR,1478053344
1,76.17546744627201,3331,STX,1478053345
1,97.66268088381275,3111,SYMC,1478053345
1,141.27616,3311,CTSH,1478053346
-1,63.347199999999994,1131,YHOO,1478053348
1,80.64,3311,TEL,1478053348
-1,0.6399999999999935,3111,TXN,1478053348
-1,37.44,3331,ORCL,1478053348
1,41.587222433234935,3131,EOG,1478053349
1,32.57676168033255,3111,FTI,1478053349
1,81.25964288,3311,APC,1478053350
1,34.66310289457203,3331,MUR,1478053350
1,117.44,1131,HES,1478053351
1,37.44,1331,XEC,1478053352
1,-22.26082435956736,3311,PXD,1478053352
-1,117.44,3311,CBG,1478053354
-1,116.12371541426172,3111,HIG,1478053355
1,66.31888779754864,3331,BRKB,1478053356
1,111.5084857344,1311,ETFC,1478053356
-1,115.57341569360283,3311,CMA,1478053356
-1,80.56374279301968,3131,HST,1478053357
1,1.2632823208345556,3131,BXP,1478053358
-1,-55.355429265080325,3131,MTB,1478053359
1,80.5632,3111,NTRS,1478053359
-1,-10.543697289940084,3131,USB,1478053360
-1,41.461824305900926,1131,CTL,1478053363
1,7.1194828799999925,3331,T,1478053364
1,-8.588912475504657,3131,CMI,1478053365
1,10.729902079999995,3311,CAT,1478053366
-1,152.49571057724,3111,RSG,1478053366
1,72.94720000000001,3311,ETN,1478053368
-1,40.04791727894717,3131,AAL,1478053368
-1,174.7412754432,1311,IRM,1478053369
-1,109.60934473265239,1111,PWR,1478053369
-1,104.906706944,3311,PBI,1478053370
1,117.44,3111,FAST,1478053370
1,10.729902079999995,3111,TXT,1478053370
1,47.04,3131,JWN,1478053372
-1,108.85174671887565,3311,AMZN,1478053372
1,40.5632,3331,CMG,1478053372
1,66.95784875006362,3311,PCLN,1478053373
1,117.44,3131,GRMN,1478053373
-1,-87.2991871401984,1131,LB,1478053373
-1,103.69197434655123,3111,GM,1478053373
-1,118.218724114432,3131,CHTR,1478053374
-1,2.995199999999997,3131,KORS,1478053374
1,47.04,3311,PVH,1478053374
-1,12.708181999616002,3131,AAP,1478053375
1,47.04,3311,GPC,1478053376
-1,184.62454154138243,1111,HAS,1478053376
-1,30.963199999999993,3111,COH,1478053376
1,3.283685035284016,3331,JCI,1478053377
-1,-25.912340759509874,3331,HBI,1478053377
-1,56.116757456436076,1311,CCL,1478053377
-1,34.53695999999999,3331,LEN,1478053378
1,199.978996170752,1331,FE,1478053379
1,88.0,1131,SO,1478053379
-1,86.14553599999998,1111,AEE,1478053380
1,88.0,1111,DUK,1478053380
1,181.7943138304,1111,PPL,1478053380
-1,8.0,3111,SCG,1478053381
1,-64.36557857170953,3311,NI,1478053381
1,80.045056,3331,MJN,1478053382
1,83.46025198872806,3131,COST,1478053382
-1,11.093700241323738,3331,CAG,1478053383
1,112.57111846249487,3311,BFB,1478053383
-1,91.95747925042375,3111,KR,1478053383
1,110.9632,3131,MKC,1478053384
1,88.0,1331,ABC,1478053387
-1,0.7577599999999975,1131,BMY,1478053387
1,166.145536,3311,REGN,1478053389
-1,8.0,3111,BDX,1478053389
-1,-27.862843301577122,3331,PKI,1478053389
-1,23.530578574207482,3111,FCX,1478053390
1,108.0283337456578,3331,AVY,1478053391
1,81.3952,3331,IFF,1478053391
1,100.92218711572973,3331,NUE,1478053391
1,89.47200000000001,1311,PX,1478053391
1,8.0,3111,MOS,1478053392
-1,138.6162479104,1111,NTAP,1478053393
1,37.44,3131,JNPR,1478053394
-1,132.502307407711,3111,IBM,1478053394
1,27.034411352719367,3331,STX,1478053394
1,232.02986858707516,1131,SYMC,1478053394
-1,88.0,3131,XLNX,1478053395
1,8.0,3331,CTSH,1478053396
1,80.64,3311,CRM,1478053396
-1,4.792544635098494,3311,FISV,1478053396
1,30.963199999999993,3311,TEL,1478053397
-1,4.277048246271995,1111,MSI,1478053398
1,2.995199999999997,3331,ORCL,1478053398
-1,1.8746615020912643,3331,EOG,1478053398
-1,-12.6579308799761,3111,FTI,1478053399
1,117.54163233113842,1131,COP,1478053400
-1,62.9952,1331,XEC,1478053401
1,59.020679295631275,3331,BEN,1478053403
1,75.46436800694423,1311,PGR,1478053404
1,77.11034181287937,3311,HIG,1478053404
1,18.36062126184281,3331,BRKB,1478053405
1,115.63565603874795,3331,CMA,1478053405
-1,42.635776,3311,UNM,1478053405
-1,80.24576,3311,AXP,1478053406
1,168.13206901431045,3331,HST,1478053406
-1,42.05357894016697,1111,AIZ,1478053407
1,30.89561599999999,3111,NTRS,1478053408
1,109.24975443171971,1131,TRV,1478053409
1,-35.69214177280001,3131,USB,1478053409
-1,76.48640538919281,1131,CTL,1478053412
1,-33.73485506560001,3331,T,1478053412
1,80.64,1131,XYL,1478053414
1,-47.5582429784441,3131,CMI,1478053414
-1,47.2583921664,3311,CAT,1478053415
-1,96.29057087746307,1131,URI,1478053415
-1,86.40797760392036,3111,EXPD,1478053416
-1,163.20145081159117,3311,UNP,1478053416
-1,129.2615160648537,1111,SRCL,1478053416
-1,217.0359612921579,3311,FBHS,1478053417
1,4.93808648713329,3111,GWW,1478053417
1,27.234816000000002,3311,ETN,1478053417
1,35.50772838400001,3111,PBI,1478053419
-1,80.8583921664,3111,TXT,1478053419
-1,143.3472,3311,BWA,1478053421
1,72.28974266290805,3331,CMG,1478053421
1,24.644350185622727,3311,PCLN,1478053421
-1,137.647616,3111,F,1478053422
-1,62.99496856428951,3111,TSCO,1478053422
1,-110.15916666880001,1131,LB,1478053422
-1,123.4270770706223,3111,GM,1478053422
1,1.3951999999999956,3311,PVH,1478053423
1,0.6399999999999935,3111,COH,1478053425
1,5.3849851556629105,3311,JCI,1478053426
-1,17.197140131631315,3331,HBI,1478053426
1,37.44,1131,SO,1478053428
1,4.408576798519427,1111,LNT,1478053428
1,37.44,1111,DUK,1478053429
1,-96.64170914310439,3311,NI,1478053429
-1,86.40360448000001,3311,MJN,1478053431
1,39.24520328626175,1331,EL,1478053431
-1,176.3729516456608,1111,BFB,1478053431
-1,88.0,1331,PM,1478053432
1,31.65544178703663,3311,XRAY,1478053434
-1,88.0,1311,ABC,1478053435
1,-21.5841792,1131,BMY,1478053436
-1,82.45211822131512,1131,DGX,1478053436
1,70.83166843078389,3311,HOLX,1478053436
1,-30.621477275791143,3331,MYL,1478053437
1,106.20807167999999,3311,REGN,1478053437
1,8.0,1111,PFE,1478053438
1,11.157718630399998,1131,PPG,1478053440
-1,82.99520000000001,3131,JNPR,1478053442
1,-26.741738514313248,1311,ADBE,1478053442
-1,202.03059748947652,1111,SYMC,1478053443
-1,111.03999999999999,3131,XLNX,1478053443
-1,19.230091756843606,1111,INTC,1478053444
-1,80.64,3331,CTSH,1478053444
1,0.6399999999999935,1331,LRCX,1478053445
-1,72.94720000000001,3331,ORCL,1478053446
1,63.4366364514018,1131,COP,1478053448
-1,95.435776,1331,XEC,1478053449
1,43.29017120382622,1331,SPG,1478053451
-1,112.9373654609237,1331,PGR,1478053452
-1,61.459451141395846,3331,BRKB,1478053453
1,55.55851548106032,3331,CMA,1478053453
-1,117.44,3311,HBAN,1478053454
-1,116.4614787072,3311,AXP,1478053454
-1,117.90155975556058,3131,HST,1478053455
1,26.510371633573506,3131,C,1478053455
1,11.37063075217155,1311,AIZ,1478053456
-1,168.5281536537443,3311,CINF,1478053456
-1,37.83811342947967,3131,USB,1478053457
-1,27.30803674248967,1131,CTL,1478053461
1,10.313327542271999,3331,T,1478053461
1,80.64,1111,XYL,1478053463
-1,-72.72844658868225,3131,CMI,1478053463
1,141.53015619665635,3331,UPS,1478053463
-1,1.587385106431995,3311,CAT,1478053463
1,217.48492551704885,3131,RSG,1478053463
1,125.46575150433513,3331,UNP,1478053464
1,192.54439344207228,3311,PNR,1478053465
1,184.12119135846623,3331,GWW,1478053465
-1,52.14122277354785,3311,PWR,1478053466
-1,8.392536555519996,3111,PBI,1478053467
-1,31.155385106431993,3111,TXT,1478053468
-1,72.00336737075199,1131,JWN,1478053469
1,161.85878304129022,3331,PCLN,1478053470
1,34.85130666008949,3331,TJX,1478053470
-1,-36.82328468337459,1131,LB,1478053470
1,57.647616,1311,VFC,1478053471
1,80.64,3131,GM,1478053471
1,138.30663559315457,3331,CHTR,1478053471
-1,-32.96000000000001,3311,PVH,1478053472
1,80.64,3311,COH,1478053474
-1,17.133536591913156,3111,JCI,1478053474
-1,-24.866516684164438,3331,HBI,1478053474
1,94.93336771445077,1331,CCL,1478053475
-1,2.995199999999997,1131,SO,1478053476
1,175.9174244101128,3131,WEC,1478053476
1,47.82364718137344,1131,AEE,1478053477
-1,8.494344783713736,3111,LNT,1478053477
-1,2.995199999999997,1111,DUK,1478053477
1,89.3455335424,1111,TAP,1478053479
1,110.43964928000001,3331,MJN,1478053479
-1,36.268102784213355,3111,COST,1478053479
1,139.06258424699547,3311,BFB,1478053480
-1,37.44,1331,PM,1478053481
1,157.90254655807962,3331,MKC,1478053481
-1,-13.922533362061081,3311,XRAY,1478053483
1,133.4631030784,3311,REGN,1478053486
1,88.0,1331,PFE,1478053487
1,135.06493369617885,3331,AVY,1478053488
1,153.37935716352,3331,MLM,1478053488
1,39.356043264,3311,PX,1478053488
-1,82.73490493439999,3131,PPG,1478053489
1,116.62924529401855,3331,OI,1478053489
1,91.08929983283201,3111,NTAP,1478053490
-1,33.035776000000006,3131,JNPR,1478053491
-1,-32.96000000000001,1311,ADBE,1478053491
1,54.842961355263164,3131,GOOGL,1478053491
-1,-22.523459066761582,3331,EQIX,1478053492
1,87.11016448000001,3331,XLNX,1478053492
1,86.141079336153,1331,INTC,1478053492
-1,30.963199999999993,3331,CTSH,1478053493
1,93.0615746263222,3111,SWKS,1478053493
-1,-32.96000000000001,1331,LRCX,1478053494
-1,-19.648513183181635,3311,MUR,1478053496
1,95.82424007723358,1131,COP,1478053497
-1,-3.319882416128003,3331,HES,1478053497
-1,59.181256704000006,1131,RRC,1478053498
1,14.822807581814075,3311,BRKB,1478053502
-1,0.6399999999999935,3331,LUK,1478053502
1,74.94458773910452,1331,CMA,1478053502
1,83.41086208,3331,UNM,1478053502
1,183.9377799918932,3331,HST,1478053503
1,96.26855202389696,3331,EFX,1478053504
-1,77.07059383692886,3111,AIZ,1478053504
1,165.1555966941397,3331,MTB,1478053505
1,221.94588213749697,3331,CINF,1478053505
-1,24.193536,3311,NTRS,1478053505
1,166.6677875006239,3331,AMG,1478053505
-1,-12.050432,3331,TRV,1478053506
1,176.54536250976108,3131,MET,1478053506
1,109.00378387574908,3331,USB,1478053506
-1,-9.984515087945027,1131,CTL,1478053510
1,51.8649098469376,3331,T,1478053510
1,32.512,1111,XYL,1478053512
1,-81.85125382103081,3131,CMI,1478053512
1,49.4423138304,3311,CAT,1478053512
1,146.1875972598183,3131,RSG,1478053513
1,87.78037595340798,3311,ITW,1478053514
1,129.4390662290236,3311,PNR,1478053514
-1,143.92162481251034,1111,SRCL,1478053514
1,119.74472103679327,3331,FBHS,1478053514
1,-9.3350912,3311,ETN,1478053515
-1,189.37663635456002,1311,IRM,1478053515
-1,124.5653655552,3311,PBI,1478053516
-1,-14.512491914854408,3111,TXT,1478053517
1,-4.304383999999999,3331,BWA,1478053518
1,89.70261541499697,3331,PCLN,1478053519
1,44.1371746304,3311,F,1478053519
1,41.550195190545786,3331,TSCO,1478053520
1,14.1180928,1311,VFC,1478053520
-1,-32.96000000000001,1111,GM,1478053520
1,-36.08401920000001,3311,PVH,1478053521
-1,0.5631999999999948,3131,TRIP,1478053522
1,32.512,3311,COH,1478053523
-1,4.159712854016,3111,KMX,1478053523
-1,18.1174653179353,3331,HBI,1478053524
1,-125.04470404593187,3311,NI,1478053527
1,29.669649813719516,3131,COST,1478053528
1,80.30948191288934,3311,BFB,1478053529
1,2.995199999999997,1331,PM,1478053530
1,61.40276372464637,3131,MKC,1478053530
-1,89.327616,3311,CAH,1478053533
1,-37.876781056000006,3331,ABC,1478053533
1,8.0,1311,ABT,1478053533
-1,40.6668288,1131,BMY,1478053533
-1,77.5502818179367,1331,MYL,1478053535
1,67.33368246271999,3311,REGN,1478053535
1,8.0,1311,PFE,1478053536
1,53.86534536830391,3131,FCX,1478053536
1,78.85714165263738,3331,AVY,1478053537
-1,160.33839235072,1111,NTAP,1478053539
1,-7.052800000000005,3131,JNPR,1478053540
1,-63.53272989259566,1311,ADBE,1478053540
1,164.18628435662612,1131,SYMC,1478053540
1,59.95425061186779,3311,EQIX,1478053541
1,38.070457958400006,3311,XLNX,1478053541
1,28.302079708422156,1311,INTC,1478053541
-1,46.1952,3311,CTXS,1478053542
1,-39.436800000000005,1331,LRCX,1478053543
-1,84.21474862450535,3331,VLO,1478053544
1,104.32533126796555,1131,COP,1478053546
-1,90.3533855196618,3331,BRKB,1478053550
-1,80.7814897664,3311,UNM,1478053551
-1,133.92694296576,3311,AXP,1478053552
-1,69.03627020379992,3131,HST,1478053552
1,6.165647506954308,1111,AIZ,1478053553
-1,90.8288,3111,BK,1478053554
1,155.31237628099734,3331,CINF,1478053554
1,106.66765300054902,3331,AMG,1478053554
1,50.23007617495763,3331,USB,1478053555
1,129.69055518063237,1331,CTL,1478053558
1,88.0,3331,UAL,1478053560
-1,82.12897136640001,1311,XYL,1478053560
-1,-104.00103299804039,3131,CMI,1478053560
1,164.5465374530576,3331,UPS,1478053560
-1,124.46105458152385,1131,URI,1478053561
-1,-33.66393856000001,3331,ITW,1478053562
-1,57.647616,3331,ETN,1478053563
1,88.0,1331,NSC,1478053563
-1,70.9862909083648,1331,IRM,1478053564
-1,8.0,3331,PWR,1478053564
1,109.95771305730415,3331,BA,1478053564
-1,8.0,3131,PCAR,1478053565
1,88.0,3131,TXT,1478053565
1,88.0,1331,AMZN,1478053567
-1,1.971548014849816,3131,PCLN,1478053567
-1,-86.33024921600001,1111,F,1478053568
1,-66.6948243750912,3131,LB,1478053568
-1,8.0,1111,VFC,1478053568
1,47.43259854510395,1111,GM,1478053568
1,-40.22456515375923,3331,WYN,1478053569
1,88.0,3131,HAS,1478053571
1,58.78094930337015,3331,GPS,1478053571
1,14.66351237582888,3331,YUM,1478053571
1,112.03382642578818,3331,MHK,1478053571
-1,88.0,3331,COH,1478053571
1,70.42557919232,3131,CMCSA,1478053572
-1,-24.056630520216935,3331,HBI,1478053572
1,47.04,3331,VIAB,1478053573
1,108.06274195456001,3131,HOG,1478053573
-1,149.762164719616,1311,FE,1478053574
1,115.90743594327108,3131,WEC,1478053574
1,6.258917745098749,1131,AEE,1478053574
1,8.0,1111,ED,1478053574
-1,131.02410925402353,1131,CNP,1478053576
-1,0.6399999999999935,1131,EL,1478053577
-1,91.46777600000001,3111,DPS,1478053577
1,139.6535596682226,3331,BFB,1478053578
-1,-9.408000000000008,1331,PM,1478053578
1,38.103911507796425,3331,VRTX,1478053580
-1,10.694542950399999,1311,XRAY,1478053581
-1,-54.17957376000001,3331,ABC,1478053582
-1,8.0,1311,ABT,1478053582
-1,85.82510592,1131,BMY,1478053582
-1,14.245271666687998,3111,DGX,1478053582
1,73.82465418614964,3331,AET,1478053583
1,175.69933846715122,3331,DVA,1478053583
-1,5.386694597017595,3111,REGN,1478053584
-1,0.6399999999999935,1311,PFE,1478053585
1,139.9627374592,3331,BLL,1478053585
1,87.40150392410744,3131,FCX,1478053585
1,109.3942846543209,3331,AVY,1478053586
-1,81.12990208,3331,APD,1478053586
-1,6.511616000000004,3131,IFF,1478053586
1,140.98354844002554,3131,SEE,1478053586
1,159.75919346647044,3131,MLM,1478053586
1,83.57573510149375,3131,MOS,1478053587
1,142.453940224,1131,NTAP,1478053588
-1,-10.928517120000002,3131,JNPR,1478053589
-1,-64.00784350360729,1311,ADBE,1478053589
-1,93.51497727999998,1131,HRS,1478053589
-1,8.0,3311,RHT,1478053589
1,2.995199999999997,3311,INTU,1478053590
1,153.87140106354687,1111,NFLX,1478053591
1,176.12877498023937,3331,QCOM,1478053591
-1,22.509055999999994,1331,LRCX,1478053592
1,61.33053439999999,3331,YHOO,1478053592
-1,8.0,3111,OKE,1478053594
-1,8.0,1111,APC,1478053594
1,131.80629151580968,1131,COP,1478053595
-1,63.77973760000001,1331,COG,1478053596
-1,24.193536,3331,SPG,1478053598
1,89.3952,3131,CBG,1478053598
-1,8.0,3111,MS,1478053598
-1,8.0,3331,SCHW,1478053598
1,29.406483642429272,1311,PGR,1478053599
1,-74.704384,3331,AVB,1478053599
-1,8.0,1111,RF,1478053600
1,59.086516907024205,3311,BRKB,1478053600
1,113.4015586304,3331,UNM,1478053601
1,225.4133227203279,3131,HBAN,1478053601
-1,58.1387242110976,3111,AJG,1478053601
1,201.86524639286603,3331,HST,1478053602
-1,25.020761384756447,3111,AIZ,1478053603
1,3.298222079999995,3131,O,1478053604
1,-37.29664,3331,TRV,1478053604
1,130.3762339548365,3111,JPM,1478053604
1,189.23629000780886,3131,MET,1478053604
-1,-5.711103162419654,3131,USB,1478053605
1,8.0,3131,CTL,1478053608
1,88.0,3311,GD,1478053610
-1,-19.651379200000008,3331,MAS,1478053610
-1,-12.139968626688002,3331,XYL,1478053610
1,-17.481003056824648,3131,CMI,1478053610
1,104.80095295869069,3331,UPS,1478053611
1,8.0,3311,RSG,1478053611
1,121.71457667508732,3331,URI,1478053611
1,88.0,1131,CSX,1478053612
-1,8.0,3331,EXPD,1478053612
1,88.0,3331,PNR,1478053612
-1,88.0,3331,SRCL,1478053613
1,79.263330304,3331,LEG,1478053613
-1,156.21681583693893,1331,FDX,1478053613
1,-18.777128973579075,3331,AAL,1478053613
1,88.0,1111,NSC,1478053614
1,136.76278749042766,3331,BA,1478053614
-1,52.400554417531204,3331,FAST,1478053615
-1,79.8059249664,3331,DAL,1478053615
1,80.0512,3111,ROK,1478053615
1,52.533759999999994,3331,SIG,1478053617
-1,8.0,1331,BWA,1478053617
1,97.67097679323449,3331,CMG,1478053618
1,-18.312971836652004,3311,PCLN,1478053618
-1,76.28044288,3311,GRMN,1478053618
1,110.9632,3131,GM,1478053619
